quantile,country,year,rel_income,code,num,original
Second percentile,"Euro area (EA11-1999, EA12-2001, EA13-2007, EA15-2008, EA16-2009, EA17-2011, EA18-2014, EA19-2015, EA20-2023)",2017,0.2,P,2,P2:Second percentile
Second percentile,"Euro area (EA11-1999, EA12-2001, EA13-2007, EA15-2008, EA16-2009, EA17-2011, EA18-2014, EA19-2015, EA20-2023)",2018,0.2,P,2,P2:Second percentile
Second percentile,"Euro area (EA11-1999, EA12-2001, EA13-2007, EA15-2008, EA16-2009, EA17-2011, EA18-2014, EA19-2015, EA20-2023)",2019,0.2,P,2,P2:Second percentile
Second percentile,"Euro area (EA11-1999, EA12-2001, EA13-2007, EA15-2008, EA16-2009, EA17-2011, EA18-2014, EA19-2015, EA20-2023)",2020,0.2,P,2,P2:Second percentile
Second percentile,"Euro area (EA11-1999, EA12-2001, EA13-2007, EA15-2008, EA16-2009, EA17-2011, EA18-2014, EA19-2015, EA20-2023)",2021,0.2,P,2,P2:Second percentile
Second percentile,Euro area - 18 countries (2014),2004,0.2,P,2,P2:Second percentile
Second percentile,Euro area - 18 countries (2014),2005,0.2,P,2,P2:Second percentile
Second percentile,Euro area - 18 countries (2014),2006,0.2,P,2,P2:Second percentile
Second percentile,Euro area - 18 countries (2014),2007,0.2,P,2,P2:Second percentile
Second percentile,Euro area - 18 countries (2014),2008,0.2,P,2,P2:Second percentile
Second percentile,Euro area - 18 countries (2014),2009,0.2,P,2,P2:Second percentile
Second percentile,Euro area - 18 countries (2014),2010,0.2,P,2,P2:Second percentile
Second percentile,Euro area - 18 countries (2014),2011,0.2,P,2,P2:Second percentile
Second percentile,Euro area - 18 countries (2014),2012,0.2,P,2,P2:Second percentile
Second percentile,Euro area - 18 countries (2014),2013,0.2,P,2,P2:Second percentile
Second percentile,Euro area - 18 countries (2014),2014,0.1,P,2,P2:Second percentile
Second percentile,Euro area - 18 countries (2014),2015,0.2,P,2,P2:Second percentile
Second percentile,Euro area - 18 countries (2014),2016,0.1,P,2,P2:Second percentile
Second percentile,Euro area - 18 countries (2014),2017,0.2,P,2,P2:Second percentile
Second percentile,Euro area - 18 countries (2014),2018,0.2,P,2,P2:Second percentile
Second percentile,Euro area - 18 countries (2014),2019,0.2,P,2,P2:Second percentile
Second percentile,Euro area - 18 countries (2014),2020,0.2,P,2,P2:Second percentile
Second percentile,Euro area - 19 countries  (2015-2022),2004,0.2,P,2,P2:Second percentile
Second percentile,Euro area - 19 countries  (2015-2022),2005,0.2,P,2,P2:Second percentile
Second percentile,Euro area - 19 countries  (2015-2022),2006,0.2,P,2,P2:Second percentile
Second percentile,Euro area - 19 countries  (2015-2022),2007,0.2,P,2,P2:Second percentile
Second percentile,Euro area - 19 countries  (2015-2022),2008,0.2,P,2,P2:Second percentile
Second percentile,Euro area - 19 countries  (2015-2022),2009,0.2,P,2,P2:Second percentile
Second percentile,Euro area - 19 countries  (2015-2022),2010,0.2,P,2,P2:Second percentile
Second percentile,Euro area - 19 countries  (2015-2022),2011,0.2,P,2,P2:Second percentile
Second percentile,Euro area - 19 countries  (2015-2022),2012,0.2,P,2,P2:Second percentile
Second percentile,Euro area - 19 countries  (2015-2022),2013,0.2,P,2,P2:Second percentile
Second percentile,Euro area - 19 countries  (2015-2022),2014,0.1,P,2,P2:Second percentile
Second percentile,Euro area - 19 countries  (2015-2022),2015,0.2,P,2,P2:Second percentile
Second percentile,Euro area - 19 countries  (2015-2022),2016,0.1,P,2,P2:Second percentile
Second percentile,Euro area - 19 countries  (2015-2022),2017,0.2,P,2,P2:Second percentile
Second percentile,Euro area - 19 countries  (2015-2022),2018,0.2,P,2,P2:Second percentile
Second percentile,Euro area - 19 countries  (2015-2022),2019,0.2,P,2,P2:Second percentile
Second percentile,Euro area - 19 countries  (2015-2022),2020,0.2,P,2,P2:Second percentile
Second percentile,Euro area - 19 countries  (2015-2022),2021,0.2,P,2,P2:Second percentile
Second percentile,Estonia,2004,0.1,P,2,P2:Second percentile
Second percentile,Estonia,2005,0.1,P,2,P2:Second percentile
Second percentile,Estonia,2006,0.2,P,2,P2:Second percentile
Second percentile,Estonia,2007,0.2,P,2,P2:Second percentile
Second percentile,Estonia,2008,0.2,P,2,P2:Second percentile
Second percentile,Estonia,2009,0.2,P,2,P2:Second percentile
Second percentile,Estonia,2010,0.2,P,2,P2:Second percentile
Second percentile,Estonia,2011,0.1,P,2,P2:Second percentile
Second percentile,Estonia,2012,0.1,P,2,P2:Second percentile
Second percentile,Estonia,2013,0.1,P,2,P2:Second percentile
Second percentile,Estonia,2014,0.1,P,2,P2:Second percentile
Second percentile,Estonia,2015,0.1,P,2,P2:Second percentile
Second percentile,Estonia,2016,0.1,P,2,P2:Second percentile
Second percentile,Estonia,2017,0.2,P,2,P2:Second percentile
Second percentile,Estonia,2018,0.2,P,2,P2:Second percentile
Second percentile,Estonia,2019,0.2,P,2,P2:Second percentile
Second percentile,Estonia,2020,0.2,P,2,P2:Second percentile
Second percentile,Estonia,2021,0.2,P,2,P2:Second percentile
Second percentile,Greece,2003,0.1,P,2,P2:Second percentile
Second percentile,Greece,2004,0.1,P,2,P2:Second percentile
Second percentile,Greece,2005,0.1,P,2,P2:Second percentile
Second percentile,Greece,2006,0.2,P,2,P2:Second percentile
Second percentile,Greece,2007,0.1,P,2,P2:Second percentile
Second percentile,Greece,2008,0.1,P,2,P2:Second percentile
Second percentile,Greece,2009,0.1,P,2,P2:Second percentile
Second percentile,Greece,2010,0.1,P,2,P2:Second percentile
Second percentile,Greece,2011,0.1,P,2,P2:Second percentile
Second percentile,Greece,2012,0.0,P,2,P2:Second percentile
Second percentile,Greece,2013,0.1,P,2,P2:Second percentile
Second percentile,Greece,2014,0.1,P,2,P2:Second percentile
Second percentile,Greece,2015,0.1,P,2,P2:Second percentile
Second percentile,Greece,2016,0.1,P,2,P2:Second percentile
Second percentile,Greece,2017,0.1,P,2,P2:Second percentile
Second percentile,Greece,2018,0.1,P,2,P2:Second percentile
Second percentile,Greece,2019,0.2,P,2,P2:Second percentile
Second percentile,Greece,2020,0.1,P,2,P2:Second percentile
Second percentile,Greece,2021,0.0,P,2,P2:Second percentile
Second percentile,Spain,2004,0.1,P,2,P2:Second percentile
Second percentile,Spain,2005,0.1,P,2,P2:Second percentile
Second percentile,Spain,2006,0.1,P,2,P2:Second percentile
Second percentile,Spain,2007,0.1,P,2,P2:Second percentile
Second percentile,Spain,2008,0.1,P,2,P2:Second percentile
Second percentile,Spain,2009,0.1,P,2,P2:Second percentile
Second percentile,Spain,2010,0.1,P,2,P2:Second percentile
Second percentile,Spain,2011,0.1,P,2,P2:Second percentile
Second percentile,Spain,2012,0.0,P,2,P2:Second percentile
Second percentile,Spain,2013,0.1,P,2,P2:Second percentile
Second percentile,Spain,2014,0.1,P,2,P2:Second percentile
Second percentile,Spain,2015,0.1,P,2,P2:Second percentile
Second percentile,Spain,2016,0.1,P,2,P2:Second percentile
Second percentile,Spain,2017,0.1,P,2,P2:Second percentile
Second percentile,Spain,2018,0.1,P,2,P2:Second percentile
Second percentile,Spain,2019,0.1,P,2,P2:Second percentile
Second percentile,Spain,2020,0.1,P,2,P2:Second percentile
Second percentile,Spain,2021,0.1,P,2,P2:Second percentile
Second percentile,"European Union (EU6-1958, EU9-1973, EU10-1981, EU12-1986, EU15-1995, EU25-2004, EU27-2007, EU28-2013, EU27-2020)",2008,0.2,P,2,P2:Second percentile
Second percentile,"European Union (EU6-1958, EU9-1973, EU10-1981, EU12-1986, EU15-1995, EU25-2004, EU27-2007, EU28-2013, EU27-2020)",2009,0.2,P,2,P2:Second percentile
Second percentile,"European Union (EU6-1958, EU9-1973, EU10-1981, EU12-1986, EU15-1995, EU25-2004, EU27-2007, EU28-2013, EU27-2020)",2010,0.2,P,2,P2:Second percentile
Second percentile,"European Union (EU6-1958, EU9-1973, EU10-1981, EU12-1986, EU15-1995, EU25-2004, EU27-2007, EU28-2013, EU27-2020)",2011,0.2,P,2,P2:Second percentile
Second percentile,"European Union (EU6-1958, EU9-1973, EU10-1981, EU12-1986, EU15-1995, EU25-2004, EU27-2007, EU28-2013, EU27-2020)",2012,0.2,P,2,P2:Second percentile
Second percentile,"European Union (EU6-1958, EU9-1973, EU10-1981, EU12-1986, EU15-1995, EU25-2004, EU27-2007, EU28-2013, EU27-2020)",2013,0.2,P,2,P2:Second percentile
Second percentile,"European Union (EU6-1958, EU9-1973, EU10-1981, EU12-1986, EU15-1995, EU25-2004, EU27-2007, EU28-2013, EU27-2020)",2014,0.2,P,2,P2:Second percentile
Second percentile,"European Union (EU6-1958, EU9-1973, EU10-1981, EU12-1986, EU15-1995, EU25-2004, EU27-2007, EU28-2013, EU27-2020)",2015,0.2,P,2,P2:Second percentile
Second percentile,"European Union (EU6-1958, EU9-1973, EU10-1981, EU12-1986, EU15-1995, EU25-2004, EU27-2007, EU28-2013, EU27-2020)",2016,0.2,P,2,P2:Second percentile
Second percentile,"European Union (EU6-1958, EU9-1973, EU10-1981, EU12-1986, EU15-1995, EU25-2004, EU27-2007, EU28-2013, EU27-2020)",2017,0.2,P,2,P2:Second percentile
Second percentile,"European Union (EU6-1958, EU9-1973, EU10-1981, EU12-1986, EU15-1995, EU25-2004, EU27-2007, EU28-2013, EU27-2020)",2018,0.2,P,2,P2:Second percentile
Second percentile,"European Union (EU6-1958, EU9-1973, EU10-1981, EU12-1986, EU15-1995, EU25-2004, EU27-2007, EU28-2013, EU27-2020)",2019,0.2,P,2,P2:Second percentile
Second percentile,European Union - 27 countries (2007-2013),2005,0.2,P,2,P2:Second percentile
Second percentile,European Union - 27 countries (2007-2013),2006,0.2,P,2,P2:Second percentile
Second percentile,European Union - 27 countries (2007-2013),2007,0.2,P,2,P2:Second percentile
Second percentile,European Union - 27 countries (2007-2013),2008,0.2,P,2,P2:Second percentile
Second percentile,European Union - 27 countries (2007-2013),2009,0.2,P,2,P2:Second percentile
Second percentile,European Union - 27 countries (2007-2013),2010,0.2,P,2,P2:Second percentile
Second percentile,European Union - 27 countries (2007-2013),2011,0.2,P,2,P2:Second percentile
Second percentile,European Union - 27 countries (2007-2013),2012,0.2,P,2,P2:Second percentile
Second percentile,European Union - 27 countries (2007-2013),2013,0.2,P,2,P2:Second percentile
Second percentile,European Union - 27 countries (2007-2013),2014,0.2,P,2,P2:Second percentile
Second percentile,European Union - 27 countries (2007-2013),2015,0.2,P,2,P2:Second percentile
Second percentile,European Union - 27 countries (2007-2013),2016,0.2,P,2,P2:Second percentile
Second percentile,European Union - 27 countries (2007-2013),2017,0.2,P,2,P2:Second percentile
Second percentile,European Union - 27 countries (2007-2013),2018,0.2,P,2,P2:Second percentile
Second percentile,European Union - 27 countries (2007-2013),2019,0.2,P,2,P2:Second percentile
Second percentile,European Union - 27 countries (from 2020),2010,0.2,P,2,P2:Second percentile
Second percentile,European Union - 27 countries (from 2020),2011,0.2,P,2,P2:Second percentile
Second percentile,European Union - 27 countries (from 2020),2012,0.2,P,2,P2:Second percentile
Second percentile,European Union - 27 countries (from 2020),2013,0.2,P,2,P2:Second percentile
Second percentile,European Union - 27 countries (from 2020),2014,0.1,P,2,P2:Second percentile
Second percentile,European Union - 27 countries (from 2020),2015,0.2,P,2,P2:Second percentile
Second percentile,European Union - 27 countries (from 2020),2016,0.2,P,2,P2:Second percentile
Second percentile,European Union - 27 countries (from 2020),2017,0.2,P,2,P2:Second percentile
Second percentile,European Union - 27 countries (from 2020),2018,0.2,P,2,P2:Second percentile
Second percentile,European Union - 27 countries (from 2020),2019,0.2,P,2,P2:Second percentile
Second percentile,European Union - 27 countries (from 2020),2020,0.2,P,2,P2:Second percentile
Second percentile,European Union - 27 countries (from 2020),2021,0.2,P,2,P2:Second percentile
Second percentile,European Union - 28 countries (2013-2020),2010,0.2,P,2,P2:Second percentile
Second percentile,European Union - 28 countries (2013-2020),2011,0.2,P,2,P2:Second percentile
Second percentile,European Union - 28 countries (2013-2020),2012,0.2,P,2,P2:Second percentile
Second percentile,European Union - 28 countries (2013-2020),2013,0.2,P,2,P2:Second percentile
Second percentile,European Union - 28 countries (2013-2020),2014,0.2,P,2,P2:Second percentile
Second percentile,European Union - 28 countries (2013-2020),2015,0.2,P,2,P2:Second percentile
Second percentile,European Union - 28 countries (2013-2020),2016,0.2,P,2,P2:Second percentile
Second percentile,European Union - 28 countries (2013-2020),2017,0.2,P,2,P2:Second percentile
Second percentile,European Union - 28 countries (2013-2020),2018,0.2,P,2,P2:Second percentile
Second percentile,European Union - 28 countries (2013-2020),2019,0.2,P,2,P2:Second percentile
Second percentile,Finland,2004,0.3,P,2,P2:Second percentile
Second percentile,Finland,2005,0.3,P,2,P2:Second percentile
Second percentile,Finland,2006,0.3,P,2,P2:Second percentile
Second percentile,Finland,2007,0.3,P,2,P2:Second percentile
Second percentile,Finland,2008,0.3,P,2,P2:Second percentile
Second percentile,Finland,2009,0.3,P,2,P2:Second percentile
Second percentile,Finland,2010,0.3,P,2,P2:Second percentile
Second percentile,Finland,2011,0.3,P,2,P2:Second percentile
Second percentile,Finland,2012,0.3,P,2,P2:Second percentile
Second percentile,Finland,2013,0.3,P,2,P2:Second percentile
Second percentile,Finland,2014,0.3,P,2,P2:Second percentile
Second percentile,Finland,2015,0.3,P,2,P2:Second percentile
Second percentile,Finland,2016,0.3,P,2,P2:Second percentile
Second percentile,Finland,2017,0.3,P,2,P2:Second percentile
Second percentile,Finland,2018,0.3,P,2,P2:Second percentile
Second percentile,Finland,2019,0.3,P,2,P2:Second percentile
Second percentile,Finland,2020,0.3,P,2,P2:Second percentile
Second percentile,Finland,2021,0.3,P,2,P2:Second percentile
Second percentile,France,2004,0.3,P,2,P2:Second percentile
Second percentile,France,2005,0.3,P,2,P2:Second percentile
Second percentile,France,2006,0.3,P,2,P2:Second percentile
Second percentile,France,2007,0.3,P,2,P2:Second percentile
Second percentile,France,2008,0.3,P,2,P2:Second percentile
Second percentile,France,2009,0.3,P,2,P2:Second percentile
Second percentile,France,2010,0.3,P,2,P2:Second percentile
Second percentile,France,2011,0.3,P,2,P2:Second percentile
Second percentile,France,2012,0.3,P,2,P2:Second percentile
Second percentile,France,2013,0.3,P,2,P2:Second percentile
Second percentile,France,2014,0.3,P,2,P2:Second percentile
Second percentile,France,2015,0.3,P,2,P2:Second percentile
Second percentile,France,2016,0.3,P,2,P2:Second percentile
Second percentile,France,2017,0.3,P,2,P2:Second percentile
Second percentile,France,2018,0.3,P,2,P2:Second percentile
Second percentile,France,2019,0.3,P,2,P2:Second percentile
Second percentile,France,2020,0.2,P,2,P2:Second percentile
Second percentile,France,2021,0.3,P,2,P2:Second percentile
Second percentile,Croatia,2010,0.1,P,2,P2:Second percentile
Second percentile,Croatia,2011,0.1,P,2,P2:Second percentile
Second percentile,Croatia,2012,0.2,P,2,P2:Second percentile
Second percentile,Croatia,2013,0.2,P,2,P2:Second percentile
Second percentile,Croatia,2014,0.2,P,2,P2:Second percentile
Second percentile,Croatia,2015,0.1,P,2,P2:Second percentile
Second percentile,Croatia,2016,0.2,P,2,P2:Second percentile
Second percentile,Croatia,2017,0.2,P,2,P2:Second percentile
Second percentile,Croatia,2018,0.2,P,2,P2:Second percentile
Second percentile,Croatia,2019,0.2,P,2,P2:Second percentile
Second percentile,Croatia,2020,0.2,P,2,P2:Second percentile
Second percentile,Croatia,2021,0.2,P,2,P2:Second percentile
Second percentile,Hungary,2005,0.3,P,2,P2:Second percentile
Second percentile,Hungary,2006,0.2,P,2,P2:Second percentile
Second percentile,Hungary,2007,0.3,P,2,P2:Second percentile
Second percentile,Hungary,2008,0.3,P,2,P2:Second percentile
Second percentile,Hungary,2009,0.3,P,2,P2:Second percentile
Second percentile,Hungary,2010,0.3,P,2,P2:Second percentile
Second percentile,Hungary,2011,0.3,P,2,P2:Second percentile
Second percentile,Hungary,2012,0.3,P,2,P2:Second percentile
Second percentile,Hungary,2013,0.2,P,2,P2:Second percentile
Second percentile,Hungary,2014,0.3,P,2,P2:Second percentile
Second percentile,Hungary,2015,0.2,P,2,P2:Second percentile
Second percentile,Hungary,2016,0.2,P,2,P2:Second percentile
Second percentile,Hungary,2017,0.0,P,2,P2:Second percentile
Second percentile,Hungary,2018,0.2,P,2,P2:Second percentile
Second percentile,Hungary,2019,0.2,P,2,P2:Second percentile
Second percentile,Hungary,2020,0.2,P,2,P2:Second percentile
Second percentile,Hungary,2021,0.2,P,2,P2:Second percentile
Second percentile,Ireland,2003,0.2,P,2,P2:Second percentile
Second percentile,Ireland,2004,0.3,P,2,P2:Second percentile
Second percentile,Ireland,2005,0.3,P,2,P2:Second percentile
Second percentile,Ireland,2006,0.3,P,2,P2:Second percentile
Second percentile,Ireland,2007,0.3,P,2,P2:Second percentile
Second percentile,Ireland,2008,0.3,P,2,P2:Second percentile
Second percentile,Ireland,2009,0.2,P,2,P2:Second percentile
Second percentile,Ireland,2010,0.1,P,2,P2:Second percentile
Second percentile,Ireland,2011,0.1,P,2,P2:Second percentile
Second percentile,Ireland,2012,0.2,P,2,P2:Second percentile
Second percentile,Ireland,2013,0.2,P,2,P2:Second percentile
Second percentile,Ireland,2014,0.1,P,2,P2:Second percentile
Second percentile,Ireland,2015,0.2,P,2,P2:Second percentile
Second percentile,Ireland,2016,0.2,P,2,P2:Second percentile
Second percentile,Ireland,2017,0.2,P,2,P2:Second percentile
Second percentile,Ireland,2018,0.3,P,2,P2:Second percentile
Second percentile,Ireland,2019,0.3,P,2,P2:Second percentile
Second percentile,Ireland,2020,0.3,P,2,P2:Second percentile
Second percentile,Ireland,2021,0.3,P,2,P2:Second percentile
Second percentile,Iceland,2004,0.3,P,2,P2:Second percentile
Second percentile,Iceland,2005,0.3,P,2,P2:Second percentile
Second percentile,Iceland,2006,0.3,P,2,P2:Second percentile
Second percentile,Iceland,2007,0.3,P,2,P2:Second percentile
Second percentile,Iceland,2008,0.3,P,2,P2:Second percentile
Second percentile,Iceland,2009,0.3,P,2,P2:Second percentile
Second percentile,Iceland,2010,0.3,P,2,P2:Second percentile
Second percentile,Iceland,2011,0.3,P,2,P2:Second percentile
Second percentile,Iceland,2012,0.2,P,2,P2:Second percentile
Second percentile,Iceland,2013,0.3,P,2,P2:Second percentile
Second percentile,Iceland,2014,0.3,P,2,P2:Second percentile
Second percentile,Iceland,2015,0.3,P,2,P2:Second percentile
Second percentile,Iceland,2016,0.3,P,2,P2:Second percentile
Second percentile,Iceland,2017,0.3,P,2,P2:Second percentile
Second percentile,Iceland,2018,0.3,P,2,P2:Second percentile
Second percentile,Italy,2004,0.1,P,2,P2:Second percentile
Second percentile,Italy,2005,0.1,P,2,P2:Second percentile
Second percentile,Italy,2006,0.1,P,2,P2:Second percentile
Second percentile,Italy,2007,0.1,P,2,P2:Second percentile
Second percentile,Italy,2008,0.1,P,2,P2:Second percentile
Second percentile,Italy,2009,0.1,P,2,P2:Second percentile
Second percentile,Italy,2010,0.1,P,2,P2:Second percentile
Second percentile,Italy,2011,0.1,P,2,P2:Second percentile
Second percentile,Italy,2012,0.1,P,2,P2:Second percentile
Second percentile,Italy,2013,0.0,P,2,P2:Second percentile
Second percentile,Italy,2014,0.0,P,2,P2:Second percentile
Second percentile,Italy,2015,0.0,P,2,P2:Second percentile
Second percentile,Italy,2016,0.0,P,2,P2:Second percentile
Second percentile,Italy,2017,0.0,P,2,P2:Second percentile
Second percentile,Italy,2018,0.0,P,2,P2:Second percentile
Second percentile,Italy,2019,0.0,P,2,P2:Second percentile
Second percentile,Italy,2020,0.1,P,2,P2:Second percentile
Second percentile,Italy,2021,0.1,P,2,P2:Second percentile
Second percentile,Lithuania,2005,0.1,P,2,P2:Second percentile
Second percentile,Lithuania,2006,0.1,P,2,P2:Second percentile
Second percentile,Lithuania,2007,0.1,P,2,P2:Second percentile
Second percentile,Lithuania,2008,0.1,P,2,P2:Second percentile
Second percentile,Lithuania,2009,0.1,P,2,P2:Second percentile
Second percentile,Lithuania,2010,0.1,P,2,P2:Second percentile
Second percentile,Lithuania,2011,0.1,P,2,P2:Second percentile
Second percentile,Lithuania,2012,0.2,P,2,P2:Second percentile
Second percentile,Lithuania,2013,0.1,P,2,P2:Second percentile
Second percentile,Lithuania,2014,0.1,P,2,P2:Second percentile
Second percentile,Lithuania,2015,0.1,P,2,P2:Second percentile
Second percentile,Lithuania,2016,0.1,P,2,P2:Second percentile
Second percentile,Lithuania,2017,0.1,P,2,P2:Second percentile
Second percentile,Lithuania,2018,0.1,P,2,P2:Second percentile
Second percentile,Lithuania,2019,0.1,P,2,P2:Second percentile
Second percentile,Lithuania,2020,0.2,P,2,P2:Second percentile
Second percentile,Lithuania,2021,0.2,P,2,P2:Second percentile
Second percentile,Luxembourg,2003,0.3,P,2,P2:Second percentile
Second percentile,Luxembourg,2004,0.3,P,2,P2:Second percentile
Second percentile,Luxembourg,2005,0.3,P,2,P2:Second percentile
Second percentile,Luxembourg,2006,0.3,P,2,P2:Second percentile
Second percentile,Luxembourg,2007,0.3,P,2,P2:Second percentile
Second percentile,Luxembourg,2008,0.3,P,2,P2:Second percentile
Second percentile,Luxembourg,2009,0.3,P,2,P2:Second percentile
Second percentile,Luxembourg,2010,0.3,P,2,P2:Second percentile
Second percentile,Luxembourg,2011,0.3,P,2,P2:Second percentile
Second percentile,Luxembourg,2012,0.3,P,2,P2:Second percentile
Second percentile,Luxembourg,2013,0.3,P,2,P2:Second percentile
Second percentile,Luxembourg,2014,0.2,P,2,P2:Second percentile
Second percentile,Luxembourg,2015,0.2,P,2,P2:Second percentile
Second percentile,Luxembourg,2016,0.2,P,2,P2:Second percentile
Second percentile,Luxembourg,2017,0.1,P,2,P2:Second percentile
Second percentile,Luxembourg,2018,0.1,P,2,P2:Second percentile
Second percentile,Luxembourg,2019,0.1,P,2,P2:Second percentile
Second percentile,Luxembourg,2020,0.2,P,2,P2:Second percentile
Second percentile,Luxembourg,2021,0.3,P,2,P2:Second percentile
Second percentile,Latvia,2005,0.1,P,2,P2:Second percentile
Second percentile,Latvia,2006,0.1,P,2,P2:Second percentile
Second percentile,Latvia,2007,0.1,P,2,P2:Second percentile
Second percentile,Latvia,2008,0.1,P,2,P2:Second percentile
Second percentile,Latvia,2009,0.1,P,2,P2:Second percentile
Second percentile,Latvia,2010,0.1,P,2,P2:Second percentile
Second percentile,Latvia,2011,0.1,P,2,P2:Second percentile
Second percentile,Latvia,2012,0.1,P,2,P2:Second percentile
Second percentile,Latvia,2013,0.1,P,2,P2:Second percentile
Second percentile,Latvia,2014,0.1,P,2,P2:Second percentile
Second percentile,Latvia,2015,0.1,P,2,P2:Second percentile
Second percentile,Latvia,2016,0.1,P,2,P2:Second percentile
Second percentile,Latvia,2017,0.1,P,2,P2:Second percentile
Second percentile,Latvia,2018,0.1,P,2,P2:Second percentile
Second percentile,Latvia,2019,0.1,P,2,P2:Second percentile
Second percentile,Latvia,2020,0.1,P,2,P2:Second percentile
Second percentile,Latvia,2021,0.1,P,2,P2:Second percentile
Second percentile,Montenegro,2013,0.1,P,2,P2:Second percentile
Second percentile,Montenegro,2014,0.1,P,2,P2:Second percentile
Second percentile,Montenegro,2015,0.2,P,2,P2:Second percentile
Second percentile,Montenegro,2016,0.1,P,2,P2:Second percentile
Second percentile,Montenegro,2017,0.0,P,2,P2:Second percentile
Second percentile,Montenegro,2018,0.0,P,2,P2:Second percentile
Second percentile,Montenegro,2019,0.1,P,2,P2:Second percentile
Second percentile,Montenegro,2020,0.1,P,2,P2:Second percentile
Second percentile,North Macedonia,2012,0.0,P,2,P2:Second percentile
Second percentile,North Macedonia,2013,0.1,P,2,P2:Second percentile
Second percentile,North Macedonia,2014,0.1,P,2,P2:Second percentile
Second percentile,North Macedonia,2015,0.1,P,2,P2:Second percentile
Second percentile,North Macedonia,2016,0.1,P,2,P2:Second percentile
Second percentile,North Macedonia,2017,0.1,P,2,P2:Second percentile
Second percentile,North Macedonia,2018,0.1,P,2,P2:Second percentile
Second percentile,North Macedonia,2019,0.1,P,2,P2:Second percentile
Second percentile,North Macedonia,2020,0.1,P,2,P2:Second percentile
Second percentile,Malta,2005,0.3,P,2,P2:Second percentile
Second percentile,Malta,2006,0.2,P,2,P2:Second percentile
Second percentile,Malta,2007,0.3,P,2,P2:Second percentile
Second percentile,Malta,2008,0.2,P,2,P2:Second percentile
Second percentile,Malta,2009,0.3,P,2,P2:Second percentile
Second percentile,Malta,2010,0.2,P,2,P2:Second percentile
Second percentile,Malta,2011,0.3,P,2,P2:Second percentile
Second percentile,Malta,2012,0.3,P,2,P2:Second percentile
Second percentile,Malta,2013,0.3,P,2,P2:Second percentile
Second percentile,Malta,2014,0.3,P,2,P2:Second percentile
Second percentile,Malta,2015,0.3,P,2,P2:Second percentile
Second percentile,Malta,2016,0.3,P,2,P2:Second percentile
Second percentile,Malta,2017,0.3,P,2,P2:Second percentile
Second percentile,Malta,2018,0.3,P,2,P2:Second percentile
Second percentile,Malta,2019,0.3,P,2,P2:Second percentile
Second percentile,Malta,2020,0.2,P,2,P2:Second percentile
Second percentile,Malta,2021,0.2,P,2,P2:Second percentile
Second percentile,Netherlands,2005,0.2,P,2,P2:Second percentile
Second percentile,Netherlands,2006,0.2,P,2,P2:Second percentile
Second percentile,Netherlands,2007,0.2,P,2,P2:Second percentile
Second percentile,Netherlands,2008,0.2,P,2,P2:Second percentile
Second percentile,Netherlands,2009,0.2,P,2,P2:Second percentile
Second percentile,Netherlands,2010,0.3,P,2,P2:Second percentile
Second percentile,Netherlands,2011,0.3,P,2,P2:Second percentile
Second percentile,Netherlands,2012,0.3,P,2,P2:Second percentile
Second percentile,Netherlands,2013,0.3,P,2,P2:Second percentile
Second percentile,Netherlands,2014,0.2,P,2,P2:Second percentile
Second percentile,Netherlands,2015,0.2,P,2,P2:Second percentile
Second percentile,Netherlands,2016,0.2,P,2,P2:Second percentile
Second percentile,Netherlands,2017,0.2,P,2,P2:Second percentile
Second percentile,Netherlands,2018,0.2,P,2,P2:Second percentile
Second percentile,Netherlands,2019,0.2,P,2,P2:Second percentile
Second percentile,Netherlands,2020,0.2,P,2,P2:Second percentile
Second percentile,Netherlands,2021,0.2,P,2,P2:Second percentile
Second percentile,Norway,2003,0.3,P,2,P2:Second percentile
Second percentile,Norway,2004,0.3,P,2,P2:Second percentile
Second percentile,Norway,2005,0.2,P,2,P2:Second percentile
Second percentile,Norway,2006,0.1,P,2,P2:Second percentile
Second percentile,Norway,2007,0.2,P,2,P2:Second percentile
Second percentile,Norway,2008,0.2,P,2,P2:Second percentile
Second percentile,Norway,2009,0.2,P,2,P2:Second percentile
Second percentile,Norway,2010,0.2,P,2,P2:Second percentile
Second percentile,Norway,2011,0.2,P,2,P2:Second percentile
Second percentile,Norway,2012,0.2,P,2,P2:Second percentile
Second percentile,Norway,2013,0.2,P,2,P2:Second percentile
Second percentile,Norway,2014,0.2,P,2,P2:Second percentile
Second percentile,Norway,2015,0.2,P,2,P2:Second percentile
Second percentile,Norway,2016,0.2,P,2,P2:Second percentile
Second percentile,Norway,2017,0.1,P,2,P2:Second percentile
Second percentile,Norway,2018,0.2,P,2,P2:Second percentile
Second percentile,Norway,2019,0.2,P,2,P2:Second percentile
Second percentile,Norway,2020,0.2,P,2,P2:Second percentile
Second percentile,Poland,2005,0.1,P,2,P2:Second percentile
Second percentile,Poland,2006,0.2,P,2,P2:Second percentile
Second percentile,Poland,2007,0.2,P,2,P2:Second percentile
Second percentile,Poland,2008,0.2,P,2,P2:Second percentile
Second percentile,Poland,2009,0.2,P,2,P2:Second percentile
Second percentile,Poland,2010,0.2,P,2,P2:Second percentile
Second percentile,Poland,2011,0.2,P,2,P2:Second percentile
Second percentile,Poland,2012,0.2,P,2,P2:Second percentile
Second percentile,Poland,2013,0.2,P,2,P2:Second percentile
